BacteriaId,Frame,Time,X,Y
ZGEFDsa6ZKBYWJ2xLhucj2,91,3.003,539,282
ZGEFDsa6ZKBYWJ2xLhucj2,92,3.036,540,277
ZGEFDsa6ZKBYWJ2xLhucj2,93,3.070,537,274
ZGEFDsa6ZKBYWJ2xLhucj2,94,3.103,540,267
ZGEFDsa6ZKBYWJ2xLhucj2,95,3.136,543,276
ZGEFDsa6ZKBYWJ2xLhucj2,96,3.170,546,271
ZGEFDsa6ZKBYWJ2xLhucj2,97,3.203,547,264
ZGEFDsa6ZKBYWJ2xLhucj2,98,3.237,559,261
ZGEFDsa6ZKBYWJ2xLhucj2,99,3.270,559,262
ZGEFDsa6ZKBYWJ2xLhucj2,100,3.303,560,261
ZGEFDsa6ZKBYWJ2xLhucj2,101,3.337,559,257
ZGEFDsa6ZKBYWJ2xLhucj2,102,3.370,563,258
ZGEFDsa6ZKBYWJ2xLhucj2,103,3.403,572,264
ZGEFDsa6ZKBYWJ2xLhucj2,104,3.437,579,265
ZGEFDsa6ZKBYWJ2xLhucj2,105,3.470,578,271
ZGEFDsa6ZKBYWJ2xLhucj2,106,3.504,579,273
ZGEFDsa6ZKBYWJ2xLhucj2,107,3.537,587,269
ZGEFDsa6ZKBYWJ2xLhucj2,108,3.570,595,269
ZGEFDsa6ZKBYWJ2xLhucj2,109,3.604,595,261
ZGEFDsa6ZKBYWJ2xLhucj2,110,3.637,591,266
ZGEFDsa6ZKBYWJ2xLhucj2,111,3.670,591,258
ZGEFDsa6ZKBYWJ2xLhucj2,112,3.704,590,274
ZGEFDsa6ZKBYWJ2xLhucj2,113,3.737,588,270
ZGEFDsa6ZKBYWJ2xLhucj2,114,3.770,591,268
ZGEFDsa6ZKBYWJ2xLhucj2,115,3.804,595,276
ZGEFDsa6ZKBYWJ2xLhucj2,116,3.837,599,277
ZGEFDsa6ZKBYWJ2xLhucj2,117,3.871,603,277
ZGEFDsa6ZKBYWJ2xLhucj2,118,3.904,609,282
ZGEFDsa6ZKBYWJ2xLhucj2,119,3.937,608,279
ZGEFDsa6ZKBYWJ2xLhucj2,120,3.971,613,278
ZGEFDsa6ZKBYWJ2xLhucj2,121,4.004,611,263
ZGEFDsa6ZKBYWJ2xLhucj2,122,4.037,619,285
ZGEFDsa6ZKBYWJ2xLhucj2,123,4.071,626,285
ZGEFDsa6ZKBYWJ2xLhucj2,124,4.104,621,283
ZGEFDsa6ZKBYWJ2xLhucj2,125,4.137,615,259
ZGEFDsa6ZKBYWJ2xLhucj2,126,4.171,598,277
ZGEFDsa6ZKBYWJ2xLhucj2,127,4.204,578,272
ZGEFDsa6ZKBYWJ2xLhucj2,128,4.238,554,270
ZGEFDsa6ZKBYWJ2xLhucj2,129,4.271,578,274
ZGEFDsa6ZKBYWJ2xLhucj2,130,4.304,555,269
ZGEFDsa6ZKBYWJ2xLhucj2,131,4.338,579,275
ZGEFDsa6ZKBYWJ2xLhucj2,132,4.371,583,275
ZGEFDsa6ZKBYWJ2xLhucj2,133,4.404,589,274
ZGEFDsa6ZKBYWJ2xLhucj2,134,4.438,590,270
ZGEFDsa6ZKBYWJ2xLhucj2,135,4.471,585,261
ZGEFDsa6ZKBYWJ2xLhucj2,136,4.505,588,268
ZGEFDsa6ZKBYWJ2xLhucj2,137,4.538,585,272
ZGEFDsa6ZKBYWJ2xLhucj2,138,4.571,587,270
ZGEFDsa6ZKBYWJ2xLhucj2,139,4.605,589,270
ZGEFDsa6ZKBYWJ2xLhucj2,140,4.638,589,268
ZGEFDsa6ZKBYWJ2xLhucj2,141,4.671,585,270
ZGEFDsa6ZKBYWJ2xLhucj2,142,4.705,593,267
ZGEFDsa6ZKBYWJ2xLhucj2,143,4.738,590,266
ZGEFDsa6ZKBYWJ2xLhucj2,144,4.771,589,268
ZGEFDsa6ZKBYWJ2xLhucj2,145,4.805,589,264
ZGEFDsa6ZKBYWJ2xLhucj2,146,4.838,587,264
ZGEFDsa6ZKBYWJ2xLhucj2,147,4.872,590,266
ZGEFDsa6ZKBYWJ2xLhucj2,148,4.905,591,261
ZGEFDsa6ZKBYWJ2xLhucj2,149,4.938,589,262
ZGEFDsa6ZKBYWJ2xLhucj2,150,4.972,600,261
ZGEFDsa6ZKBYWJ2xLhucj2,151,5.005,601,261
ZGEFDsa6ZKBYWJ2xLhucj2,152,5.038,602,262
ZGEFDsa6ZKBYWJ2xLhucj2,153,5.072,600,263
ZGEFDsa6ZKBYWJ2xLhucj2,154,5.105,602,263
ZGEFDsa6ZKBYWJ2xLhucj2,155,5.138,604,261
ZGEFDsa6ZKBYWJ2xLhucj2,156,5.172,604,258
ZGEFDsa6ZKBYWJ2xLhucj2,157,5.205,606,256
ZGEFDsa6ZKBYWJ2xLhucj2,158,5.239,603,259
ZGEFDsa6ZKBYWJ2xLhucj2,159,5.272,603,257
ZGEFDsa6ZKBYWJ2xLhucj2,160,5.305,606,258
ZGEFDsa6ZKBYWJ2xLhucj2,161,5.339,608,262
ZGEFDsa6ZKBYWJ2xLhucj2,162,5.372,609,260
ZGEFDsa6ZKBYWJ2xLhucj2,163,5.405,609,260
ZGEFDsa6ZKBYWJ2xLhucj2,164,5.439,611,263
ZGEFDsa6ZKBYWJ2xLhucj2,165,5.472,613,256
ZGEFDsa6ZKBYWJ2xLhucj2,166,5.506,615,263
ZGEFDsa6ZKBYWJ2xLhucj2,167,5.539,616,261
ZGEFDsa6ZKBYWJ2xLhucj2,168,5.572,613,261
ZGEFDsa6ZKBYWJ2xLhucj2,169,5.606,611,260
ZGEFDsa6ZKBYWJ2xLhucj2,170,5.639,611,257
ZGEFDsa6ZKBYWJ2xLhucj2,171,5.672,601,271
ZGEFDsa6ZKBYWJ2xLhucj2,172,5.706,604,264
ZGEFDsa6ZKBYWJ2xLhucj2,173,5.739,613,262
ZGEFDsa6ZKBYWJ2xLhucj2,174,5.772,611,257
ZGEFDsa6ZKBYWJ2xLhucj2,175,5.806,612,254
ZGEFDsa6ZKBYWJ2xLhucj2,176,5.839,612,254
ZGEFDsa6ZKBYWJ2xLhucj2,177,5.873,612,255
ZGEFDsa6ZKBYWJ2xLhucj2,178,5.906,614,255
ZGEFDsa6ZKBYWJ2xLhucj2,179,5.939,615,256
ZGEFDsa6ZKBYWJ2xLhucj2,180,5.973,615,258
ZGEFDsa6ZKBYWJ2xLhucj2,181,6.006,613,252
ZGEFDsa6ZKBYWJ2xLhucj2,182,6.039,612,252
ZGEFDsa6ZKBYWJ2xLhucj2,183,6.073,610,263
ZGEFDsa6ZKBYWJ2xLhucj2,184,6.106,610,262
ZGEFDsa6ZKBYWJ2xLhucj2,185,6.139,612,257
ZGEFDsa6ZKBYWJ2xLhucj2,186,6.173,611,254
ZGEFDsa6ZKBYWJ2xLhucj2,187,6.206,621,246
ZGEFDsa6ZKBYWJ2xLhucj2,188,6.240,613,266
ZGEFDsa6ZKBYWJ2xLhucj2,189,6.273,613,263
ZGEFDsa6ZKBYWJ2xLhucj2,190,6.306,614,256
ZGEFDsa6ZKBYWJ2xLhucj2,191,6.340,607,255
ZGEFDsa6ZKBYWJ2xLhucj2,192,6.373,610,258
ZGEFDsa6ZKBYWJ2xLhucj2,193,6.406,614,260
ZGEFDsa6ZKBYWJ2xLhucj2,194,6.440,595,258
ZGEFDsa6ZKBYWJ2xLhucj2,195,6.473,590,277
ZGEFDsa6ZKBYWJ2xLhucj2,196,6.507,582,269
ZGEFDsa6ZKBYWJ2xLhucj2,197,6.540,588,276
ZGEFDsa6ZKBYWJ2xLhucj2,198,6.573,577,270
ZGEFDsa6ZKBYWJ2xLhucj2,199,6.607,591,276
ZGEFDsa6ZKBYWJ2xLhucj2,200,6.640,585,276
ZGEFDsa6ZKBYWJ2xLhucj2,201,6.673,587,280
ZGEFDsa6ZKBYWJ2xLhucj2,202,6.707,587,274
ZGEFDsa6ZKBYWJ2xLhucj2,203,6.740,587,278
ZGEFDsa6ZKBYWJ2xLhucj2,204,6.773,583,280
ZGEFDsa6ZKBYWJ2xLhucj2,205,6.807,583,274
ZGEFDsa6ZKBYWJ2xLhucj2,206,6.840,589,280
ZGEFDsa6ZKBYWJ2xLhucj2,207,6.874,592,274
ZGEFDsa6ZKBYWJ2xLhucj2,208,6.907,587,275
ZGEFDsa6ZKBYWJ2xLhucj2,209,6.940,586,281
ZGEFDsa6ZKBYWJ2xLhucj2,210,6.974,581,274
ZGEFDsa6ZKBYWJ2xLhucj2,211,7.007,586,282
ZGEFDsa6ZKBYWJ2xLhucj2,212,7.040,591,280
ZGEFDsa6ZKBYWJ2xLhucj2,213,7.074,586,279
ZGEFDsa6ZKBYWJ2xLhucj2,214,7.107,586,279
ZGEFDsa6ZKBYWJ2xLhucj2,215,7.140,579,277
ZGEFDsa6ZKBYWJ2xLhucj2,216,7.174,589,278
ZGEFDsa6ZKBYWJ2xLhucj2,217,7.207,590,274
ZGEFDsa6ZKBYWJ2xLhucj2,218,7.241,587,275
ZGEFDsa6ZKBYWJ2xLhucj2,219,7.274,589,274
ZGEFDsa6ZKBYWJ2xLhucj2,220,7.307,588,274
ZGEFDsa6ZKBYWJ2xLhucj2,221,7.341,586,278
ZGEFDsa6ZKBYWJ2xLhucj2,222,7.374,603,282
ZGEFDsa6ZKBYWJ2xLhucj2,223,7.407,584,281
ZGEFDsa6ZKBYWJ2xLhucj2,224,7.441,591,277
ZGEFDsa6ZKBYWJ2xLhucj2,225,7.474,586,277
ZGEFDsa6ZKBYWJ2xLhucj2,226,7.508,586,277
ZGEFDsa6ZKBYWJ2xLhucj2,227,7.541,584,277
ZGEFDsa6ZKBYWJ2xLhucj2,228,7.574,589,275
ZGEFDsa6ZKBYWJ2xLhucj2,229,7.608,589,278
ZGEFDsa6ZKBYWJ2xLhucj2,230,7.641,586,277
ZGEFDsa6ZKBYWJ2xLhucj2,231,7.674,587,279
ZGEFDsa6ZKBYWJ2xLhucj2,232,7.708,587,279
ZGEFDsa6ZKBYWJ2xLhucj2,233,7.741,585,273
ZGEFDsa6ZKBYWJ2xLhucj2,234,7.774,591,277
ZGEFDsa6ZKBYWJ2xLhucj2,235,7.808,587,276
ZGEFDsa6ZKBYWJ2xLhucj2,236,7.841,589,276
ZGEFDsa6ZKBYWJ2xLhucj2,237,7.875,586,277
ZGEFDsa6ZKBYWJ2xLhucj2,238,7.908,591,275
ZGEFDsa6ZKBYWJ2xLhucj2,239,7.941,590,278
ZGEFDsa6ZKBYWJ2xLhucj2,240,7.975,589,280
ZGEFDsa6ZKBYWJ2xLhucj2,241,8.008,588,278
ZGEFDsa6ZKBYWJ2xLhucj2,242,8.041,594,280
ZGEFDsa6ZKBYWJ2xLhucj2,243,8.075,592,277
ZGEFDsa6ZKBYWJ2xLhucj2,244,8.108,591,278
ZGEFDsa6ZKBYWJ2xLhucj2,245,8.141,598,274
ZGEFDsa6ZKBYWJ2xLhucj2,246,8.175,575,265
ZGEFDsa6ZKBYWJ2xLhucj2,247,8.208,587,273
ZGEFDsa6ZKBYWJ2xLhucj2,248,8.242,583,274
ZGEFDsa6ZKBYWJ2xLhucj2,249,8.275,588,273
ZGEFDsa6ZKBYWJ2xLhucj2,250,8.308,588,275
ZGEFDsa6ZKBYWJ2xLhucj2,251,8.342,588,276
ZGEFDsa6ZKBYWJ2xLhucj2,252,8.375,591,275
ZGEFDsa6ZKBYWJ2xLhucj2,253,8.408,592,276
ZGEFDsa6ZKBYWJ2xLhucj2,254,8.442,593,274
ZGEFDsa6ZKBYWJ2xLhucj2,255,8.475,592,276
ZGEFDsa6ZKBYWJ2xLhucj2,256,8.509,593,276
ZGEFDsa6ZKBYWJ2xLhucj2,257,8.542,593,277
ZGEFDsa6ZKBYWJ2xLhucj2,258,8.575,593,276
ZGEFDsa6ZKBYWJ2xLhucj2,259,8.609,592,277
ZGEFDsa6ZKBYWJ2xLhucj2,260,8.642,593,277
