BacteriaId,Frame,Time,X,Y
0,852,28.428,478,54
1,852,28.428,124,325
2,852,28.428,794,348
0,853,28.462,474,53
1,853,28.462,120,316
2,853,28.462,791,346
0,854,28.495,476,54
1,854,28.495,119,314
2,854,28.495,796,343
0,855,28.528,477,54
1,855,28.528,121,331
2,855,28.528,795,343
0,856,28.562,472,59
1,856,28.562,121,323
2,856,28.562,797,345
0,857,28.595,470,56
1,857,28.595,125,321
2,857,28.595,798,344
0,858,28.629,465,57
1,858,28.629,119,312
2,858,28.629,796,343
0,859,28.662,468,54
1,859,28.662,123,314
2,859,28.662,794,344
0,860,28.695,466,54
1,860,28.695,126,316
2,860,28.695,792,345
0,861,28.729,465,54
1,861,28.729,123,316
2,861,28.729,793,345
0,862,28.762,465,53
1,862,28.762,123,314
2,862,28.762,791,345
0,863,28.795,463,52
1,863,28.795,122,337
2,863,28.795,791,343
0,864,28.829,460,52
1,864,28.829,120,319
2,864,28.829,790,344
0,865,28.862,457,50
1,865,28.862,116,322
2,865,28.862,789,344
0,866,28.896,460,49
1,866,28.896,119,322
2,866,28.896,792,339
0,867,28.929,461,48
1,867,28.929,119,322
2,867,28.929,789,341
0,868,28.962,457,47
1,868,28.962,117,325
2,868,28.962,790,344
0,869,28.996,460,51
1,869,28.996,117,328
2,869,28.996,790,339
0,870,29.029,454,45
1,870,29.029,113,330
2,870,29.029,791,341
0,871,29.062,457,49
1,871,29.062,123,316
2,871,29.062,786,341
0,872,29.096,454,58
1,872,29.096,122,319
2,872,29.096,790,344
0,873,29.129,452,52
1,873,29.129,121,321
2,873,29.129,790,342
0,874,29.162,458,53
1,874,29.162,123,315
2,874,29.162,786,346
0,875,29.196,460,49
1,875,29.196,120,320
2,875,29.196,789,344
0,876,29.229,462,47
1,876,29.229,122,313
2,876,29.229,790,345
0,877,29.263,463,51
1,877,29.263,113,331
2,877,29.263,789,346
0,878,29.296,462,53
1,878,29.296,122,317
2,878,29.296,790,348
0,879,29.329,466,59
1,879,29.329,118,328
2,879,29.329,788,345
0,880,29.363,459,58
1,880,29.363,121,320
2,880,29.363,789,343
0,881,29.396,461,50
1,881,29.396,120,325
2,881,29.396,791,342
0,882,29.429,455,49
1,882,29.429,118,331
2,882,29.429,789,339
0,883,29.463,459,51
1,883,29.463,119,323
2,883,29.463,790,338
0,884,29.496,461,51
1,884,29.496,120,328
2,884,29.496,791,339
0,885,29.529,454,47
1,885,29.529,119,330
2,885,29.529,792,336
0,886,29.563,457,51
1,886,29.563,120,336
2,886,29.563,792,335
0,887,29.596,458,50
1,887,29.596,119,338
2,887,29.596,793,335
0,888,29.630,459,53
1,888,29.630,119,336
2,888,29.630,794,336
0,889,29.663,458,51
1,889,29.663,117,328
2,889,29.663,793,335
0,890,29.696,459,51
1,890,29.696,118,340
2,890,29.696,792,337
0,891,29.730,459,47
1,891,29.730,122,335
2,891,29.730,791,335
0,892,29.763,455,44
1,892,29.763,116,334
2,892,29.763,788,333
0,893,29.796,455,48
1,893,29.796,117,342
2,893,29.796,788,333
0,894,29.830,461,49
1,894,29.830,116,335
2,894,29.830,790,335
0,895,29.863,460,55
1,895,29.863,113,340
2,895,29.863,789,334
0,896,29.897,457,56
1,896,29.897,113,339
2,896,29.897,791,332
0,897,29.930,451,56
1,897,29.930,111,343
2,897,29.930,792,333
0,898,29.963,456,60
1,898,29.963,112,340
2,898,29.963,791,335
0,899,29.997,456,58
1,899,29.997,108,343
2,899,29.997,791,336
0,900,30.030,460,57
1,900,30.030,115,343
2,900,30.030,792,337
0,901,30.063,457,58
1,901,30.063,112,341
2,901,30.063,791,335
0,902,30.097,456,57
1,902,30.097,114,340
2,902,30.097,792,334
0,903,30.130,456,54
1,903,30.130,114,339
2,903,30.130,790,332
0,904,30.163,459,57
1,904,30.163,110,342
2,904,30.163,787,330
0,905,30.197,457,57
1,905,30.197,111,341
2,905,30.197,785,334
0,906,30.230,457,59
1,906,30.230,115,347
2,906,30.230,788,333
0,907,30.264,456,55
1,907,30.264,113,346
2,907,30.264,790,335
0,908,30.297,456,57
1,908,30.297,116,344
2,908,30.297,788,329
0,909,30.330,455,58
1,909,30.330,107,343
2,909,30.330,784,331
0,910,30.364,459,60
1,910,30.364,109,343
2,910,30.364,783,331
0,911,30.397,458,53
1,911,30.397,113,351
2,911,30.397,784,330
0,912,30.430,455,51
1,912,30.430,109,345
2,912,30.430,784,332
0,913,30.464,458,52
1,913,30.464,109,346
2,913,30.464,786,333
0,914,30.497,462,51
1,914,30.497,110,348
2,914,30.497,784,334
0,915,30.530,460,54
1,915,30.530,110,345
2,915,30.530,784,332
0,916,30.564,459,54
1,916,30.564,110,352
2,916,30.564,780,332
0,917,30.597,461,54
1,917,30.597,111,345
2,917,30.597,782,330
0,918,30.631,453,54
1,918,30.631,109,345
2,918,30.631,785,332
0,919,30.664,455,54
1,919,30.664,109,347
2,919,30.664,780,334
0,920,30.697,456,51
1,920,30.697,108,351
2,920,30.697,782,336
0,921,30.731,455,53
1,921,30.731,109,345
2,921,30.731,781,335
0,922,30.764,462,56
1,922,30.764,108,349
2,922,30.764,783,334
0,923,30.797,456,58
1,923,30.797,112,349
2,923,30.797,780,337
0,924,30.831,453,57
1,924,30.831,108,347
2,924,30.831,778,337
0,925,30.864,457,59
1,925,30.864,106,343
2,925,30.864,778,336
0,926,30.898,459,63
1,926,30.898,98,339
2,926,30.898,780,336
0,927,30.931,459,65
1,927,30.931,108,349
2,927,30.931,780,331
0,928,30.964,460,65
1,928,30.964,117,344
2,928,30.964,776,331
0,929,30.998,462,67
1,929,30.998,111,340
2,929,30.998,777,333
0,930,31.031,463,65
1,930,31.031,113,340
2,930,31.031,776,330
0,931,31.064,462,68
1,931,31.064,111,351
2,931,31.064,776,333
0,932,31.098,463,64
1,932,31.098,111,348
2,932,31.098,778,330
0,933,31.131,463,67
1,933,31.131,111,346
2,933,31.131,776,331
0,934,31.164,462,67
1,934,31.164,109,348
2,934,31.164,776,331
0,935,31.198,466,68
1,935,31.198,108,349
2,935,31.198,776,333
0,936,31.231,462,71
1,936,31.231,110,351
2,936,31.231,776,333
0,937,31.265,461,69
1,937,31.265,112,348
2,937,31.265,777,336
0,938,31.298,465,70
1,938,31.298,111,349
2,938,31.298,776,337
0,939,31.331,461,70
1,939,31.331,114,348
2,939,31.331,775,337
0,940,31.365,464,70
1,940,31.365,113,351
2,940,31.365,774,337
0,941,31.398,462,69
1,941,31.398,109,358
2,941,31.398,773,336
0,942,31.431,462,70
1,942,31.431,110,353
2,942,31.431,777,336
0,943,31.465,462,70
1,943,31.465,112,355
2,943,31.465,776,335
0,944,31.498,456,70
1,944,31.498,111,353
2,944,31.498,777,335
0,945,31.531,459,70
1,945,31.531,110,357
2,945,31.531,779,337
0,946,31.565,463,68
1,946,31.565,113,355
2,946,31.565,778,335
0,947,31.598,457,67
1,947,31.598,114,347
2,947,31.598,774,339
0,948,31.632,457,69
1,948,31.632,109,353
2,948,31.632,774,339
0,949,31.665,461,70
1,949,31.665,108,352
2,949,31.665,772,341
0,950,31.698,464,68
1,950,31.698,113,355
2,950,31.698,775,339
0,951,31.732,463,67
1,951,31.732,115,351
2,951,31.732,775,337
0,952,31.765,464,68
1,952,31.765,111,352
2,952,31.765,773,339
0,953,31.798,459,75
1,953,31.798,109,358
2,953,31.798,778,337
0,954,31.832,459,73
1,954,31.832,107,355
2,954,31.832,776,337
0,955,31.865,459,73
1,955,31.865,108,355
2,955,31.865,773,337
0,956,31.899,461,75
1,956,31.899,109,352
2,956,31.899,777,335
0,957,31.932,461,73
1,957,31.932,107,357
2,957,31.932,775,337
0,958,31.965,461,73
1,958,31.965,106,358
2,958,31.965,774,333
0,959,31.999,461,70
1,959,31.999,106,355
2,959,31.999,770,333
0,960,32.032,461,70
1,960,32.032,109,355
2,960,32.032,772,329
0,961,32.065,466,72
1,961,32.065,107,354
2,961,32.065,772,333
0,962,32.099,462,71
1,962,32.099,109,355
2,962,32.099,772,333
0,963,32.132,466,72
1,963,32.132,106,358
2,963,32.132,768,333
0,964,32.165,465,74
1,964,32.165,108,352
2,964,32.165,766,335
0,965,32.199,463,74
1,965,32.199,109,353
2,965,32.199,767,335
0,966,32.232,466,77
1,966,32.232,105,358
2,966,32.232,769,337
0,967,32.266,468,80
1,967,32.266,100,363
2,967,32.266,770,337
0,968,32.299,467,81
1,968,32.299,107,359
2,968,32.299,766,338
0,969,32.332,466,76
1,969,32.332,92,362
2,969,32.332,772,341
0,970,32.366,468,73
1,970,32.366,106,357
2,970,32.366,771,341
0,971,32.399,467,78
1,971,32.399,107,354
2,971,32.399,772,339
0,972,32.432,469,76
1,972,32.432,108,353
2,972,32.432,771,339
0,973,32.466,467,76
1,973,32.466,107,359
2,973,32.466,772,342
0,974,32.499,467,74
1,974,32.499,108,356
2,974,32.499,772,341
0,975,32.532,465,78
1,975,32.532,104,361
2,975,32.532,769,343
0,976,32.566,468,73
1,976,32.566,105,359
2,976,32.566,770,339
0,977,32.599,468,74
1,977,32.599,103,364
2,977,32.599,768,337
0,978,32.633,467,75
1,978,32.633,104,363
2,978,32.633,768,341
0,979,32.666,467,70
1,979,32.666,105,364
2,979,32.666,767,339
0,980,32.699,460,74
1,980,32.699,107,362
2,980,32.699,766,346
0,981,32.733,457,74
1,981,32.733,102,365
2,981,32.733,766,346
0,982,32.766,457,71
1,982,32.766,105,367
2,982,32.766,768,343
0,983,32.799,453,74
1,983,32.799,99,363
2,983,32.799,766,341
0,984,32.833,455,77
1,984,32.833,104,364
2,984,32.833,765,341
0,985,32.866,451,76
1,985,32.866,96,371
2,985,32.866,766,341
0,986,32.900,452,78
1,986,32.900,99,368
2,986,32.900,768,342
0,987,32.933,454,76
1,987,32.933,103,365
2,987,32.933,768,341
0,988,32.966,452,76
1,988,32.966,101,368
2,988,32.966,771,342
0,989,33.000,456,77
1,989,33.000,103,364
2,989,33.000,770,342
0,990,33.033,452,73
1,990,33.033,102,366
2,990,33.033,768,340
0,991,33.066,450,73
1,991,33.066,108,362
2,991,33.066,768,337
0,992,33.100,449,76
1,992,33.100,113,358
2,992,33.100,766,341
0,993,33.133,444,79
1,993,33.133,109,360
2,993,33.133,764,339
0,994,33.166,450,74
1,994,33.166,105,364
2,994,33.166,766,339
0,995,33.200,450,77
1,995,33.200,109,363
2,995,33.200,764,340
0,996,33.233,452,78
1,996,33.233,105,364
2,996,33.233,760,342
0,997,33.267,456,76
1,997,33.267,109,363
2,997,33.267,762,341
0,998,33.300,451,74
1,998,33.300,113,366
2,998,33.300,764,341
0,999,33.333,447,79
1,999,33.333,110,366
2,999,33.333,766,341
0,1000,33.367,449,76
1,1000,33.367,116,368
2,1000,33.367,762,342
0,1001,33.400,455,74
1,1001,33.400,109,369
2,1001,33.400,767,344
0,1002,33.433,456,75
1,1002,33.433,115,370
2,1002,33.433,766,345
0,1003,33.467,452,76
1,1003,33.467,115,368
2,1003,33.467,766,348
0,1004,33.500,456,76
1,1004,33.500,107,368
2,1004,33.500,764,348
0,1005,33.533,456,81
1,1005,33.533,108,374
2,1005,33.533,764,348
0,1006,33.567,454,75
1,1006,33.567,106,375
2,1006,33.567,762,346
0,1007,33.600,451,76
1,1007,33.600,108,371
2,1007,33.600,764,343
0,1008,33.634,456,78
1,1008,33.634,105,370
2,1008,33.634,765,342
0,1009,33.667,453,77
1,1009,33.667,109,370
2,1009,33.667,764,341
0,1010,33.700,451,73
1,1010,33.700,104,370
2,1010,33.700,766,339
0,1011,33.734,450,76
1,1011,33.734,109,367
2,1011,33.734,766,342
0,1012,33.767,444,78
1,1012,33.767,103,371
2,1012,33.767,767,339
0,1013,33.800,446,74
1,1013,33.800,105,376
2,1013,33.800,771,339
0,1014,33.834,449,76
1,1014,33.834,105,374
2,1014,33.834,770,343
0,1015,33.867,450,78
1,1015,33.867,105,368
2,1015,33.867,770,343
0,1016,33.901,449,78
1,1016,33.901,105,376
2,1016,33.901,772,343
0,1017,33.934,448,74
1,1017,33.934,99,376
2,1017,33.934,772,340
0,1018,33.967,445,74
1,1018,33.967,105,377
2,1018,33.967,769,341
0,1019,34.001,447,74
1,1019,34.001,101,382
2,1019,34.001,768,341
0,1020,34.034,446,74
1,1020,34.034,103,374
2,1020,34.034,770,337
0,1021,34.067,449,80
1,1021,34.067,103,380
2,1021,34.067,770,339
0,1022,34.101,448,77
1,1022,34.101,102,372
2,1022,34.101,773,335
0,1023,34.134,451,76
1,1023,34.134,101,376
2,1023,34.134,774,338
0,1024,34.167,449,79
1,1024,34.167,102,374
2,1024,34.167,772,339
0,1025,34.201,450,77
1,1025,34.201,103,376
2,1025,34.201,774,337
0,1026,34.234,451,80
1,1026,34.234,102,378
2,1026,34.234,767,334
0,1027,34.268,447,82
1,1027,34.268,102,386
2,1027,34.268,770,336
0,1028,34.301,448,81
1,1028,34.301,104,378
2,1028,34.301,775,334
0,1029,34.334,444,83
1,1029,34.334,104,387
2,1029,34.334,774,339
0,1030,34.368,446,80
1,1030,34.368,106,377
2,1030,34.368,776,337
0,1031,34.401,444,81
1,1031,34.401,99,386
2,1031,34.401,775,339
0,1032,34.434,444,85
1,1032,34.434,102,386
2,1032,34.434,776,337
0,1033,34.468,433,75
1,1033,34.468,104,386
2,1033,34.468,778,339
0,1034,34.501,442,90
1,1034,34.501,100,386
2,1034,34.501,781,341
0,1035,34.534,441,89
1,1035,34.534,102,386
2,1035,34.534,780,339
0,1036,34.568,439,85
1,1036,34.568,106,389
2,1036,34.568,780,337
0,1037,34.601,436,88
1,1037,34.601,103,394
2,1037,34.601,779,339
0,1038,34.635,434,86
1,1038,34.635,104,396
2,1038,34.635,782,334
0,1039,34.668,436,87
1,1039,34.668,106,395
2,1039,34.668,778,335
0,1040,34.701,437,85
1,1040,34.701,110,396
2,1040,34.701,779,337
0,1041,34.735,433,83
1,1041,34.735,107,391
2,1041,34.735,782,336
0,1042,34.768,435,80
1,1042,34.768,106,393
2,1042,34.768,784,334
0,1043,34.801,435,87
1,1043,34.801,99,397
2,1043,34.801,778,339
0,1044,34.835,435,87
1,1044,34.835,104,393
2,1044,34.835,779,337
0,1045,34.868,436,84
1,1045,34.868,104,393
2,1045,34.868,776,337
0,1046,34.902,437,86
1,1046,34.902,101,394
2,1046,34.902,775,336
0,1047,34.935,434,83
1,1047,34.935,101,395
2,1047,34.935,772,334
0,1048,34.968,437,81
1,1048,34.968,99,393
2,1048,34.968,770,332
0,1049,35.002,434,85
1,1049,35.002,100,392
2,1049,35.002,770,332
0,1050,35.035,432,79
1,1050,35.035,101,390
2,1050,35.035,773,328
0,1051,35.068,430,74
1,1051,35.068,104,393
2,1051,35.068,770,328
0,1052,35.102,427,78
1,1052,35.102,103,387
2,1052,35.102,770,329
0,1053,35.135,423,70
1,1053,35.135,103,389
2,1053,35.135,768,327
0,1054,35.168,427,75
1,1054,35.168,100,393
2,1054,35.168,768,332
0,1055,35.202,430,64
1,1055,35.202,99,400
2,1055,35.202,763,335
0,1056,35.235,427,67
1,1056,35.235,100,400
2,1056,35.235,768,337
0,1057,35.269,427,68
1,1057,35.269,103,399
2,1057,35.269,765,333
0,1058,35.302,424,69
1,1058,35.302,98,401
2,1058,35.302,762,331
0,1059,35.335,426,72
1,1059,35.335,103,402
2,1059,35.335,760,329
0,1060,35.369,424,68
1,1060,35.369,101,392
2,1060,35.369,764,326
0,1061,35.402,423,71
1,1061,35.402,99,400
2,1061,35.402,764,333
0,1062,35.435,419,69
1,1062,35.435,101,398
2,1062,35.435,767,331
0,1063,35.469,424,67
1,1063,35.469,100,393
2,1063,35.469,768,325
0,1064,35.502,427,72
1,1064,35.502,96,397
2,1064,35.502,768,329
0,1065,35.535,422,72
1,1065,35.535,103,398
2,1065,35.535,771,328
0,1066,35.569,420,66
1,1066,35.569,98,401
2,1066,35.569,772,327
0,1067,35.602,423,65
1,1067,35.602,101,402
2,1067,35.602,769,326
0,1068,35.636,427,61
1,1068,35.636,101,404
2,1068,35.636,772,326
0,1069,35.669,413,62
1,1069,35.669,100,402
2,1069,35.669,771,323
0,1070,35.702,417,60
1,1070,35.702,92,407
2,1070,35.702,771,320
0,1071,35.736,418,57
1,1071,35.736,99,403
2,1071,35.736,767,322
0,1072,35.769,418,59
1,1072,35.769,99,404
2,1072,35.769,766,328
0,1073,35.802,426,61
1,1073,35.802,96,403
2,1073,35.802,773,318
0,1074,35.836,426,60
1,1074,35.836,97,403
2,1074,35.836,768,316
0,1075,35.869,426,61
1,1075,35.869,97,402
2,1075,35.869,774,318
0,1076,35.903,434,64
1,1076,35.903,93,405
2,1076,35.903,771,319
0,1077,35.936,432,62
1,1077,35.936,96,410
2,1077,35.936,772,316
0,1078,35.969,433,68
1,1078,35.969,96,410
2,1078,35.969,775,315
0,1079,36.003,431,63
1,1079,36.003,95,409
2,1079,36.003,775,313
0,1080,36.036,438,63
1,1080,36.036,100,410
2,1080,36.036,775,311
0,1081,36.069,431,72
1,1081,36.069,104,407
2,1081,36.069,775,310
0,1082,36.103,428,73
1,1082,36.103,102,410
2,1082,36.103,774,313
0,1083,36.136,429,63
1,1083,36.136,98,411
2,1083,36.136,776,312
0,1084,36.169,430,64
1,1084,36.169,94,411
2,1084,36.169,776,311
0,1085,36.203,434,62
1,1085,36.203,90,418
2,1085,36.203,776,310
0,1086,36.236,432,55
1,1086,36.236,91,419
2,1086,36.236,776,314
0,1087,36.270,429,57
1,1087,36.270,96,416
2,1087,36.270,776,312
0,1088,36.303,431,54
1,1088,36.303,96,414
2,1088,36.303,775,310
0,1089,36.336,427,57
1,1089,36.336,94,415
2,1089,36.336,776,315
0,1090,36.370,425,66
1,1090,36.370,98,418
2,1090,36.370,772,316
0,1091,36.403,428,64
1,1091,36.403,94,412
2,1091,36.403,773,310
0,1092,36.436,418,56
1,1092,36.436,96,414
2,1092,36.436,773,309
0,1093,36.470,419,58
1,1093,36.470,92,413
2,1093,36.470,774,309
0,1094,36.503,417,59
1,1094,36.503,87,411
2,1094,36.503,771,311
0,1095,36.536,418,52
1,1095,36.536,96,414
2,1095,36.536,770,308
0,1096,36.570,425,60
1,1096,36.570,92,418
2,1096,36.570,767,310
0,1097,36.603,430,68
1,1097,36.603,96,419
2,1097,36.603,764,308
0,1098,36.637,433,67
1,1098,36.637,92,421
2,1098,36.637,762,309
0,1099,36.670,428,67
1,1099,36.670,93,416
2,1099,36.670,763,309
0,1100,36.703,427,65
1,1100,36.703,98,420
2,1100,36.703,764,306
0,1101,36.737,429,70
1,1101,36.737,96,418
2,1101,36.737,766,310
0,1102,36.770,425,71
1,1102,36.770,93,416
2,1102,36.770,768,310
0,1103,36.803,415,78
1,1103,36.803,100,416
2,1103,36.803,768,305
0,1104,36.837,426,70
1,1104,36.837,95,422
2,1104,36.837,765,307
0,1105,36.870,430,81
1,1105,36.870,91,417
2,1105,36.870,766,306
0,1106,36.904,412,75
1,1106,36.904,93,414
2,1106,36.904,767,307
0,1107,36.937,425,83
1,1107,36.937,92,416
2,1107,36.937,770,308
0,1108,36.970,425,67
1,1108,36.970,91,417
2,1108,36.970,772,303
0,1109,37.004,429,85
1,1109,37.004,95,427
2,1109,37.004,772,306
0,1110,37.037,421,78
1,1110,37.037,96,421
2,1110,37.037,772,304
0,1111,37.070,421,83
1,1111,37.070,92,422
2,1111,37.070,771,308
0,1112,37.104,412,87
1,1112,37.104,85,418
2,1112,37.104,770,306
0,1113,37.137,421,86
1,1113,37.137,91,419
2,1113,37.137,772,308
0,1114,37.170,420,78
1,1114,37.170,89,429
2,1114,37.170,772,308
0,1115,37.204,423,74
1,1115,37.204,94,429
2,1115,37.204,772,309
0,1116,37.237,424,74
1,1116,37.237,98,429
2,1116,37.237,776,308
0,1117,37.271,426,74
1,1117,37.271,101,428
2,1117,37.271,775,309
0,1118,37.304,423,78
1,1118,37.304,100,424
2,1118,37.304,776,310
0,1119,37.337,425,79
1,1119,37.337,96,422
2,1119,37.337,775,310
0,1120,37.371,429,74
1,1120,37.371,98,428
2,1120,37.371,776,308
0,1121,37.404,428,88
1,1121,37.404,97,426
2,1121,37.404,776,304
0,1122,37.437,427,73
1,1122,37.437,84,421
2,1122,37.437,776,304
0,1123,37.471,422,71
1,1123,37.471,91,425
2,1123,37.471,780,305
0,1124,37.504,425,72
1,1124,37.504,98,432
2,1124,37.504,775,307
0,1125,37.537,421,76
1,1125,37.537,95,431
2,1125,37.537,775,311
0,1126,37.571,423,74
1,1126,37.571,96,431
2,1126,37.571,776,309
0,1127,37.604,409,67
1,1127,37.604,92,430
2,1127,37.604,778,306
0,1128,37.638,425,77
1,1128,37.638,95,430
2,1128,37.638,776,306
0,1129,37.671,420,72
1,1129,37.671,94,430
2,1129,37.671,776,307
0,1130,37.704,422,66
1,1130,37.704,94,434
2,1130,37.704,776,307
0,1131,37.738,422,67
1,1131,37.738,92,434
2,1131,37.738,774,307
0,1132,37.771,422,71
1,1132,37.771,94,434
2,1132,37.771,776,307
0,1133,37.804,422,58
1,1133,37.804,92,431
2,1133,37.804,776,303
0,1134,37.838,425,69
1,1134,37.838,94,433
2,1134,37.838,778,303
0,1135,37.871,415,51
1,1135,37.871,94,433
2,1135,37.871,772,301
0,1136,37.905,418,48
1,1136,37.905,97,434
2,1136,37.905,776,303
0,1137,37.938,430,69
1,1137,37.938,97,430
2,1137,37.938,777,298
0,1138,37.971,424,62
1,1138,37.971,95,430
2,1138,37.971,774,303
0,1139,38.005,423,39
1,1139,38.005,95,429
2,1139,38.005,777,305
0,1140,38.038,419,51
1,1140,38.038,93,427
2,1140,38.038,774,304
0,1141,38.071,429,41
1,1141,38.071,97,429
2,1141,38.071,774,304
0,1142,38.105,420,47
1,1142,38.105,98,434
2,1142,38.105,774,304
0,1143,38.138,419,49
1,1143,38.138,94,434
2,1143,38.138,774,305
0,1144,38.171,421,45
1,1144,38.171,98,435
2,1144,38.171,774,306
0,1145,38.205,420,47
1,1145,38.205,98,436
2,1145,38.205,778,304
0,1146,38.238,415,39
1,1146,38.238,95,433
2,1146,38.238,776,301
0,1147,38.272,420,40
1,1147,38.272,90,435
2,1147,38.272,775,305
0,1148,38.305,421,39
1,1148,38.305,92,434
2,1148,38.305,774,303
0,1149,38.338,417,39
1,1149,38.338,96,438
2,1149,38.338,774,306
0,1150,38.372,414,39
1,1150,38.372,91,436
2,1150,38.372,774,305
0,1151,38.405,418,39
1,1151,38.405,92,437
2,1151,38.405,774,307
0,1152,38.438,419,39
1,1152,38.438,93,438
2,1152,38.438,775,311
0,1153,38.472,417,39
1,1153,38.472,94,439
2,1153,38.472,776,309
0,1154,38.505,417,43
1,1154,38.505,90,443
2,1154,38.505,774,309
0,1155,38.538,414,45
1,1155,38.538,92,440
2,1155,38.538,774,310
0,1156,38.572,412,41
1,1156,38.572,92,443
2,1156,38.572,773,306
0,1157,38.605,413,42
1,1157,38.605,87,440
2,1157,38.605,776,302
0,1158,38.639,411,44
1,1158,38.639,87,441
2,1158,38.639,778,305
0,1159,38.672,407,41
1,1159,38.672,83,440
2,1159,38.672,774,307
0,1160,38.705,411,41
1,1160,38.705,82,442
2,1160,38.705,774,305
0,1161,38.739,413,44
1,1161,38.739,85,439
2,1161,38.739,775,306
0,1162,38.772,413,46
1,1162,38.772,82,440
2,1162,38.772,776,305
0,1163,38.805,414,45
1,1163,38.805,83,440
2,1163,38.805,776,305
0,1164,38.839,412,48
1,1164,38.839,82,441
2,1164,38.839,775,307
0,1165,38.872,417,50
1,1165,38.872,85,444
2,1165,38.872,776,303
0,1166,38.906,416,51
1,1166,38.906,84,442
2,1166,38.906,776,305
0,1167,38.939,417,54
1,1167,38.939,81,445
2,1167,38.939,775,307
0,1168,38.972,412,50
1,1168,38.972,80,442
2,1168,38.972,774,305
0,1169,39.006,414,51
1,1169,39.006,84,443
2,1169,39.006,774,307
0,1170,39.039,417,52
1,1170,39.039,84,445
2,1170,39.039,774,311
0,1171,39.072,417,53
1,1171,39.072,81,449
2,1171,39.072,778,306
0,1172,39.106,420,56
1,1172,39.106,81,447
2,1172,39.106,778,313
0,1173,39.139,418,53
1,1173,39.139,83,449
2,1173,39.139,778,312
0,1174,39.172,421,51
1,1174,39.172,85,448
2,1174,39.172,774,316
0,1175,39.206,417,56
1,1175,39.206,87,447
2,1175,39.206,772,311
0,1176,39.239,417,56
1,1176,39.239,87,448
2,1176,39.239,772,311
0,1177,39.273,411,55
1,1177,39.273,80,451
2,1177,39.273,772,310
0,1178,39.306,409,53
1,1178,39.306,80,451
2,1178,39.306,771,304
0,1179,39.339,413,49
1,1179,39.339,81,450
2,1179,39.339,773,309
0,1180,39.373,410,55
1,1180,39.373,82,448
2,1180,39.373,772,309
0,1181,39.406,405,51
1,1181,39.406,79,450
2,1181,39.406,770,310
0,1182,39.439,411,48
1,1182,39.439,80,451
2,1182,39.439,770,313
0,1183,39.473,415,53
1,1183,39.473,85,447
2,1183,39.473,772,313
0,1184,39.506,417,53
1,1184,39.506,82,452
2,1184,39.506,770,310
0,1185,39.539,417,58
1,1185,39.539,80,449
2,1185,39.539,772,314
0,1186,39.573,419,57
1,1186,39.573,79,449
2,1186,39.573,768,313
0,1187,39.606,420,61
1,1187,39.606,76,448
2,1187,39.606,768,313
0,1188,39.640,421,58
1,1188,39.640,78,449
2,1188,39.640,768,313
0,1189,39.673,420,59
1,1189,39.673,76,450
2,1189,39.673,766,315
0,1190,39.706,418,58
1,1190,39.706,76,447
2,1190,39.706,767,313
0,1191,39.740,416,56
1,1191,39.740,77,450
2,1191,39.740,766,315
0,1192,39.773,422,59
1,1192,39.773,76,448
2,1192,39.773,766,317
0,1193,39.806,419,59
1,1193,39.806,73,447
2,1193,39.806,768,313
0,1194,39.840,420,58
1,1194,39.840,73,446
2,1194,39.840,768,314
0,1195,39.873,421,55
1,1195,39.873,75,449
2,1195,39.873,766,313
0,1196,39.907,423,55
1,1196,39.907,74,449
2,1196,39.907,772,310
0,1197,39.940,425,57
1,1197,39.940,75,446
2,1197,39.940,768,311
0,1198,39.973,423,57
1,1198,39.973,72,447
2,1198,39.973,767,309
0,1199,40.007,413,58
1,1199,40.007,64,448
2,1199,40.007,768,315
0,1200,40.040,409,59
1,1200,40.040,68,449
2,1200,40.040,767,313
0,1201,40.073,411,60
1,1201,40.073,64,451
2,1201,40.073,768,309
0,1202,40.107,412,58
1,1202,40.107,65,449
2,1202,40.107,770,307
0,1203,40.140,412,59
1,1203,40.140,64,448
2,1203,40.140,770,310
0,1204,40.173,418,56
1,1204,40.173,63,448
2,1204,40.173,772,304
0,1205,40.207,413,56
1,1205,40.207,64,449
2,1205,40.207,764,315
0,1206,40.240,414,55
1,1206,40.240,63,446
2,1206,40.240,765,310
0,1207,40.274,412,52
1,1207,40.274,64,449
2,1207,40.274,764,305
0,1208,40.307,410,51
1,1208,40.307,64,448
2,1208,40.307,764,309
0,1209,40.340,409,51
1,1209,40.340,64,451
2,1209,40.340,765,307
0,1210,40.374,405,52
1,1210,40.374,66,453
2,1210,40.374,766,305
0,1211,40.407,406,52
1,1211,40.407,64,453
2,1211,40.407,767,306
0,1212,40.440,403,58
1,1212,40.440,63,453
2,1212,40.440,766,308
0,1213,40.474,401,56
1,1213,40.474,68,452
2,1213,40.474,764,306
0,1214,40.507,402,55
1,1214,40.507,61,453
2,1214,40.507,764,302
0,1215,40.540,400,55
1,1215,40.540,57,453
2,1215,40.540,767,302
0,1216,40.574,393,60
1,1216,40.574,62,453
2,1216,40.574,766,299
0,1217,40.607,392,63
1,1217,40.607,59,453
2,1217,40.607,770,301
0,1218,40.641,393,65
1,1218,40.641,57,452
2,1218,40.641,771,299
0,1219,40.674,392,69
1,1219,40.674,63,454
2,1219,40.674,773,299
0,1220,40.707,397,67
1,1220,40.707,59,454
2,1220,40.707,776,296
0,1221,40.741,396,70
1,1221,40.741,55,454
