BacteriaId,Frame,Time,X,Y
QiWboHBAeNUKBYc3xCVtWe,169,5.606,408,278
QiWboHBAeNUKBYc3xCVtWe,170,5.639,410,277
QiWboHBAeNUKBYc3xCVtWe,171,5.672,411,276
QiWboHBAeNUKBYc3xCVtWe,172,5.706,416,274
QiWboHBAeNUKBYc3xCVtWe,173,5.739,416,275
QiWboHBAeNUKBYc3xCVtWe,174,5.772,415,276
QiWboHBAeNUKBYc3xCVtWe,175,5.806,418,279
QiWboHBAeNUKBYc3xCVtWe,176,5.839,415,279
QiWboHBAeNUKBYc3xCVtWe,177,5.873,420,281
QiWboHBAeNUKBYc3xCVtWe,178,5.906,421,280
QiWboHBAeNUKBYc3xCVtWe,179,5.939,422,277
QiWboHBAeNUKBYc3xCVtWe,180,5.973,421,274
QiWboHBAeNUKBYc3xCVtWe,181,6.006,434,270
QiWboHBAeNUKBYc3xCVtWe,182,6.039,424,265
QiWboHBAeNUKBYc3xCVtWe,183,6.073,426,265
QiWboHBAeNUKBYc3xCVtWe,184,6.106,429,264
QiWboHBAeNUKBYc3xCVtWe,185,6.139,425,260
QiWboHBAeNUKBYc3xCVtWe,186,6.173,426,259
QiWboHBAeNUKBYc3xCVtWe,187,6.206,424,259
QiWboHBAeNUKBYc3xCVtWe,188,6.240,425,257
QiWboHBAeNUKBYc3xCVtWe,189,6.273,427,256
QiWboHBAeNUKBYc3xCVtWe,190,6.306,430,256
QiWboHBAeNUKBYc3xCVtWe,191,6.340,430,254
QiWboHBAeNUKBYc3xCVtWe,192,6.373,428,251
QiWboHBAeNUKBYc3xCVtWe,193,6.406,432,252
QiWboHBAeNUKBYc3xCVtWe,194,6.440,432,252
QiWboHBAeNUKBYc3xCVtWe,195,6.473,436,252
QiWboHBAeNUKBYc3xCVtWe,196,6.507,434,252
QiWboHBAeNUKBYc3xCVtWe,197,6.540,439,252
QiWboHBAeNUKBYc3xCVtWe,198,6.573,440,252
QiWboHBAeNUKBYc3xCVtWe,199,6.607,440,252
QiWboHBAeNUKBYc3xCVtWe,200,6.640,440,251
QiWboHBAeNUKBYc3xCVtWe,201,6.673,444,254
QiWboHBAeNUKBYc3xCVtWe,202,6.707,442,254
QiWboHBAeNUKBYc3xCVtWe,203,6.740,448,253
QiWboHBAeNUKBYc3xCVtWe,204,6.773,447,255
QiWboHBAeNUKBYc3xCVtWe,205,6.807,449,254
QiWboHBAeNUKBYc3xCVtWe,206,6.840,448,255
QiWboHBAeNUKBYc3xCVtWe,207,6.874,449,254
QiWboHBAeNUKBYc3xCVtWe,208,6.907,454,252
QiWboHBAeNUKBYc3xCVtWe,209,6.940,453,252
QiWboHBAeNUKBYc3xCVtWe,210,6.974,456,250
QiWboHBAeNUKBYc3xCVtWe,211,7.007,451,249
QiWboHBAeNUKBYc3xCVtWe,212,7.040,451,250
QiWboHBAeNUKBYc3xCVtWe,213,7.074,452,248
QiWboHBAeNUKBYc3xCVtWe,214,7.107,456,246
QiWboHBAeNUKBYc3xCVtWe,215,7.140,456,245
QiWboHBAeNUKBYc3xCVtWe,216,7.174,458,244
QiWboHBAeNUKBYc3xCVtWe,217,7.207,457,242
QiWboHBAeNUKBYc3xCVtWe,218,7.241,457,240
QiWboHBAeNUKBYc3xCVtWe,219,7.274,459,242
QiWboHBAeNUKBYc3xCVtWe,220,7.307,457,243
QiWboHBAeNUKBYc3xCVtWe,221,7.341,460,242
QiWboHBAeNUKBYc3xCVtWe,222,7.374,456,242
QiWboHBAeNUKBYc3xCVtWe,223,7.407,460,242
QiWboHBAeNUKBYc3xCVtWe,224,7.441,459,241
QiWboHBAeNUKBYc3xCVtWe,225,7.474,460,241
QiWboHBAeNUKBYc3xCVtWe,226,7.508,460,239
QiWboHBAeNUKBYc3xCVtWe,227,7.541,463,239
QiWboHBAeNUKBYc3xCVtWe,228,7.574,469,238
QiWboHBAeNUKBYc3xCVtWe,229,7.608,468,237
